0,0
1,0
0,1
1,1
3,1
5,1
8,1
11,1
14,1
17,1
20,1
23,1
26,1
29,1
32,1
35,1
38,1
41,1
44,1
47,1
50,1
53,1
56,1
59,1
62,1
64,1
65,1
66,1
0,2
1,2
3,2
5,2
8,2
11,2
14,2
17,2
20,2
23,2
26,2
29,2
32,2
35,2
38,2
41,2
44,2
47,2
50,2
53,2
56,2
59,2
62,2
64,2
65,2
66,2
0,3
1,3
3,3
5,3
0,4
1,4
64,4
65,4
67,4
0,5
1,5
3,5
5,5
8,5
11,5
14,5
17,5
20,5
23,5
26,5
29,5
32,5
35,5
38,5
41,5
44,5
47,5
50,5
53,5
56,5
59,5
62,5
64,5
65,5
67,5
0,6
1,6
3,6
64,6
65,6
67,6
0,7
1,7
3,7
64,7
65,7
67,7
0,8
1,8
3,8
5,8
8,8
11,8
14,8
17,8
20,8
23,8
26,8
29,8
32,8
35,8
38,8
41,8
44,8
47,8
50,8
53,8
56,8
59,8
62,8
64,8
65,8
67,8
0,9
1,9
3,9
5,9
8,9
11,9
14,9
17,9
20,9
23,9
26,9
29,9
32,9
35,9
38,9
41,9
44,9
47,9
50,9
53,9
56,9
59,9
62,9
64,9
65,9
67,9
0,10
1,10
3,10
64,10
65,10
67,10
0,11
1,11
3,11
5,11
8,11
11,11
14,11
17,11
20,11
23,11
26,11
29,11
32,11
35,11
38,11
41,11
44,11
47,11
50,11
53,11
56,11
59,11
62,11
64,11
65,11
67,11
0,12
1,12
3,12
5,12
8,12
11,12
14,12
17,12
20,12
23,12
26,12
29,12
32,12
35,12
38,12
41,12
44,12
47,12
50,12
53,12
56,12
59,12
62,12
64,12
65,12
67,12
0,13
1,13
3,13
64,13
65,13
67,13
0,14
1,14
3,14
5,14
8,14
11,14
14,14
17,14
20,14
23,14
26,14
29,14
32,14
35,14
38,14
41,14
44,14
47,14
50,14
53,14
56,14
59,14
62,14
64,14
65,14
67,14
0,15
1,15
3,15
5,15
8,15
11,15
14,15
17,15
20,15
23,15
26,15
29,15
32,15
35,15
38,15
41,15
44,15
47,15
50,15
53,15
56,15
59,15
62,15
64,15
65,15
67,15
0,16
1,16
3,16
64,16
65,16
67,16
0,17
1,17
3,17
5,17
8,17
11,17
14,17
17,17
20,17
23,17
26,17
29,17
32,17
35,17
38,17
41,17
44,17
47,17
50,17
53,17
56,17
59,17
62,17
64,17
65,17
67,17
0,18
1,18
3,18
5,18
8,18
11,18
14,18
17,18
20,18
23,18
26,18
29,18
32,18
35,18
38,18
41,18
44,18
47,18
50,18
53,18
56,18
59,18
62,18
64,18
65,18
67,18
0,19
1,19
3,19
64,19
65,19
67,19
0,20
1,20
3,20
5,20
8,20
11,20
14,20
17,20
20,20
23,20
26,20
29,20
32,20
35,20
38,20
41,20
44,20
47,20
50,20
53,20
56,20
59,20
62,20
64,20
65,20
67,20
0,21
1,21
3,21
5,21
8,21
11,21
14,21
17,21
20,21
23,21
26,21
29,21
32,21
35,21
38,21
41,21
44,21
47,21
50,21
53,21
56,21
59,21
62,21
64,21
65,21
67,21
0,22
1,22
3,22
64,22
65,22
67,22
0,23
1,23
3,23
5,23
8,23
11,23
14,23
17,23
20,23
23,23
26,23
29,23
32,23
35,23
38,23
41,23
44,23
47,23
50,23
53,23
56,23
59,23
62,23
64,23
65,23
67,23
0,24
1,24
3,24
5,24
8,24
11,24
14,24
17,24
20,24
23,24
26,24
29,24
32,24
35,24
38,24
41,24
44,24
47,24
50,24
53,24
56,24
59,24
62,24
64,24
65,24
67,24
0,25
1,25
3,25
64,25
65,25
67,25
0,26
1,26
3,26
5,26
8,26
11,26
14,26
17,26
20,26
23,26
26,26
29,26
32,26
35,26
38,26
41,26
44,26
47,26
50,26
53,26
56,26
59,26
62,26
64,26
65,26
67,26
0,27
1,27
3,27
5,27
8,27
11,27
14,27
17,27
20,27
23,27
26,27
29,27
32,27
35,27
38,27
41,27
44,27
47,27
50,27
53,27
56,27
59,27
62,27
64,27
65,27
67,27
0,28
1,28
3,28
64,28
65,28
67,28
0,29
1,29
3,29
5,29
8,29
11,29
14,29
17,29
20,29
23,29
26,29
29,29
32,29
35,29
38,29
41,29
44,29
47,29
50,29
53,29
56,29
59,29
62,29
64,29
65,29
67,29
0,30
